5626	ICCSA (6)	ICCSA (6)	\N	\N
5627	CCGRID	CCGRID	\N	\N
5628	ASONAM	ASONAM	\N	\N
5629	EuroHCIR	EuroHCIR	\N	\N
5630	LMO	LMO	\N	\N
5631	Spatio-Temporal Databases: The CHOROCHRONOS Approach	Spatio-Temporal Databases: The CHOROCHRONOS Approach	\N	\N
5632	C&T	C&T	\N	\N
5633	LFCS	LFCS	\N	\N
5634	RTCSA	RTCSA	\N	\N
5635	RTCSA (2)	RTCSA (2)	\N	\N
5636	RTCSA (1)	RTCSA (1)	\N	\N
5637	MoMM	MoMM	\N	\N
5638	SEW	SEW	\N	\N
5639	SEW Tutorial Notes	SEW Tutorial Notes	\N	\N
5640	ICIDS	ICIDS	\N	\N
5641	SYSTOR	SYSTOR	\N	\N
5642	MOBICOM	MOBICOM	\N	\N
5643	Underwater Networks	Underwater Networks	\N	\N
5644	WINTECH	WINTECH	\N	\N
5645	Sensor and Actor Networks	Sensor and Actor Networks	\N	\N
5646	WSNA	WSNA	\N	\N
5647	Mobility Management & Wireless Access Protocols	Mobility Management & Wireless Access Protocols	\N	\N
5648	Challenged Networks	Challenged Networks	\N	\N
5649	Wireless Networks and Systems for Developing Regions	Wireless Networks and Systems for Developing Regions	\N	\N
5650	MOBICOM-CoRoNet	MOBICOM-CoRoNet	\N	\N
5651	WAGA	WAGA	\N	\N
5652	IEEE CLOUD	IEEE CLOUD	\N	\N
5653	WMPI	WMPI	\N	\N
5654	Business Process Management	Business Process Management	\N	\N
5655	Business Process Management Workshops	Business Process Management Workshops	\N	\N
5656	BPIC@BPM	BPIC@BPM	\N	\N
5657	BPM	BPM	\N	\N
5658	Business Process Management Workshops (1)	Business Process Management Workshops (1)	\N	\N
5659	BPM (Demos)	BPM (Demos)	\N	\N
5660	Business Process Management Workshops (2)	Business Process Management Workshops (2)	\N	\N
5661	ProHealth/KR4HC	ProHealth/KR4HC	\N	\N
5662	DMIN	DMIN	\N	\N
5663	LORI	LORI	\N	\N
5664	GRAPHITE	GRAPHITE	\N	\N
5665	KDD	KDD	\N	\N
5666	KDD Workshop on Knowledge Discovery from Sensor Data	KDD Workshop on Knowledge Discovery from Sensor Data	\N	\N
5667	Revised Papers from MDM/KDD and PAKDD/KDMCD	Revised Papers from MDM/KDD and PAKDD/KDMCD	\N	\N
5668	WEBKDD	WEBKDD	\N	\N
5669	BIOKDD	BIOKDD	\N	\N
5670	KDD Workshop	KDD Workshop	\N	\N
5671	KDD Workshop on Human Computation	KDD Workshop on Human Computation	\N	\N
5672	WebKDD/SNA-KDD	WebKDD/SNA-KDD	\N	\N
5673	MDM/KDD	MDM/KDD	\N	\N
5674	WISDOM	WISDOM	\N	\N
5675	PinKDD	PinKDD	\N	\N
5676	BigMine	BigMine	\N	\N
5677	SNAKDD	SNAKDD	\N	\N
5678	KDD Tutorials	KDD Tutorials	\N	\N
5679	Large-Scale Parallel Data Mining	Large-Scale Parallel Data Mining	\N	\N
5680	Software Mining	Software Mining	\N	\N
5681	KDD Workshop on CyberSecurity and Intelligence Informatics	KDD Workshop on CyberSecurity and Intelligence Informatics	\N	\N
5682	KDD Workshop on Visual Analytics and Knowledge Discovery	KDD Workshop on Visual Analytics and Knowledge Discovery	\N	\N
5683	KDD Tutorial Notes	KDD Tutorial Notes	\N	\N
5684	KDD Workshop on Data Mining and Audience Intelligence for Advertising	KDD Workshop on Data Mining and Audience Intelligence for Advertising	\N	\N
5685	KDD Workshop on Statistical and Relational Learning in Bioinformatics	KDD Workshop on Statistical and Relational Learning in Bioinformatics	\N	\N
5686	KDD Workshop on Data Mining using Matrices and Tensors	KDD Workshop on Data Mining using Matrices and Tensors	\N	\N
5687	KDD Workshop on Knowledge Discovery from Uncertain Data	KDD Workshop on Knowledge Discovery from Uncertain Data	\N	\N
5688	ESCQARU	ESCQARU	\N	\N
5689	ECSQARU	ECSQARU	\N	\N
5690	ECSQARU-FAPR	ECSQARU-FAPR	\N	\N
5691	MIRW	MIRW	\N	\N
5692	Mobile HCI	Mobile HCI	\N	\N
5693	Mobile HCI Workshop on Mobile and Ubiquitous Information Access	Mobile HCI Workshop on Mobile and Ubiquitous Information Access	\N	\N
5694	Mobile HCI (Companion)	Mobile HCI (Companion)	\N	\N
5695	MCPR	MCPR	\N	\N
5696	EDCIS	EDCIS	\N	\N
5697	IFSA/NAFIPS	IFSA/NAFIPS	\N	\N
5698	IFSA (1)	IFSA (1)	\N	\N
5699	IFSA	IFSA	\N	\N
5700	IFSA (2)	IFSA (2)	\N	\N
5701	BlogTalk	BlogTalk	\N	\N
5702	SBCCI	SBCCI	\N	\N
5703	TJJCCGG	TJJCCGG	\N	\N
5704	LACL	LACL	\N	\N
5705	ICONIP	ICONIP	\N	\N
5706	ICONIP (1)	ICONIP (1)	\N	\N
5707	ICONIP (2)	ICONIP (2)	\N	\N
5708	ICONIP (3)	ICONIP (3)	\N	\N
5709	ICONIP (4)	ICONIP (4)	\N	\N
5710	ICONIP (5)	ICONIP (5)	\N	\N
5711	JSAI	JSAI	\N	\N
5712	JSAI Workshops	JSAI Workshops	\N	\N
5713	JSAI-isAI Workshops	JSAI-isAI Workshops	\N	\N
5714	Australian Computer, Network & Information Forensics Conference	Australian Computer, Network & Information Forensics Conference	\N	\N
5715	IWSG	IWSG	\N	\N
5716	IWSG-Life	IWSG-Life	\N	\N
5717	UAI	UAI	\N	\N
5718	BMA	BMA	\N	\N
5719	UAI Application Workshops	UAI Application Workshops	\N	\N
5720	FDL	FDL	\N	\N
5721	BDIM	BDIM	\N	\N
5722	Leipziger Informatik-Tage	Leipziger Informatik-Tage	\N	\N
5723	Secure Data Management	Secure Data Management	\N	\N
5724	FOAL	FOAL	\N	\N
5725	ReCoSoC	ReCoSoC	\N	\N
5726	WGEC	WGEC	\N	\N
5727	IV	IV	\N	\N
5728	CSNDSP	CSNDSP	\N	\N
5729	Metainformatics	Metainformatics	\N	\N
5730	HART	HART	\N	\N
5731	HSCC	HSCC	\N	\N
5732	Hybrid Systems	Hybrid Systems	\N	\N
5733	Hybrid Neural Systems	Hybrid Neural Systems	\N	\N
5734	SIMPAR	SIMPAR	\N	\N
5735	DANCE	DANCE	\N	\N
5736	LPKR	LPKR	\N	\N
5737	FMCAD	FMCAD	\N	\N
5738	DIFTS@FMCAD	DIFTS@FMCAD	\N	\N
5739	EUMAS	EUMAS	\N	\N
5740	IJCAI	IJCAI	\N	\N
5741	NeSy	NeSy	\N	\N
5742	IJCAI (2)	IJCAI (2)	\N	\N
5743	IIWeb	IIWeb	\N	\N
5744	ITWP	ITWP	\N	\N
5745	Agent Mediated Electronic Commerce (IJCAI Workshop)	Agent Mediated Electronic Commerce (IJCAI Workshop)	\N	\N
5746	Fuzzy Logic in Artificial Intelligence (IJCAI Workshop)	Fuzzy Logic in Artificial Intelligence (IJCAI Workshop)	\N	\N
5747	IJCAI (1)	IJCAI (1)	\N	\N
5748	Executable Modal and Temporal Logics	Executable Modal and Temporal Logics	\N	\N
5749	FCA4AI@IJCAI	FCA4AI@IJCAI	\N	\N
5750	Learning for Natural Language Processing	Learning for Natural Language Processing	\N	\N
5751	Adaption and Learning in Multi-Agent Systems	Adaption and Learning in Multi-Agent Systems	\N	\N
5752	Fuzzy Logic in Artificial Intelligence	Fuzzy Logic in Artificial Intelligence	\N	\N
5753	Workshop on Ontology Learning	Workshop on Ontology Learning	\N	\N
5754	CGW@IJCAI	CGW@IJCAI	\N	\N
5755	LDH	LDH	\N	\N
5756	Fuzzy Logic and Fuzzy Control	Fuzzy Logic and Fuzzy Control	\N	\N
5757	Intelligent Information Integration	Intelligent Information Integration	\N	\N
5758	The Next Generation of Information Systems	The Next Generation of Information Systems	\N	\N
5759	UDM@IJCAI	UDM@IJCAI	\N	\N
5760	ISCOPE	ISCOPE	\N	\N
5761	AIMDM	AIMDM	\N	\N
5762	Referenzmodellierung	Referenzmodellierung	\N	\N
5763	WOCCI	WOCCI	\N	\N
5764	FMOODS	FMOODS	\N	\N
5765	EUROMICRO	EUROMICRO	\N	\N
5766	IITSI	IITSI	\N	\N
5767	ISWS	ISWS	\N	\N
5768	ACM Symposium on Document Engineering	ACM Symposium on Document Engineering	\N	\N
5769	DChanges	DChanges	\N	\N
5770	StorageSS	StorageSS	\N	\N
5771	GeNeMe	GeNeMe	\N	\N
5772	PRDC	PRDC	\N	\N
5773	SMARTGREENS	SMARTGREENS	\N	\N
5774	CICC	CICC	\N	\N
5775	AIED	AIED	\N	\N
5776	AIED Workshops	AIED Workshops	\N	\N
5777	Music Education: An Artificial Intelligence Approach	Music Education: An Artificial Intelligence Approach	\N	\N
5778	NSDI	NSDI	\N	\N
5779	WOWCS	WOWCS	\N	\N
5780	UPSEC	UPSEC	\N	\N
5781	LEET	LEET	\N	\N
5782	JELIA	JELIA	\N	\N
5783	MONAMI	MONAMI	\N	\N
5784	CARDIS	CARDIS	\N	\N
5785	ICCV	ICCV	\N	\N
5786	ICCV-HCI	ICCV-HCI	\N	\N
5787	Language Engineering Conference	Language Engineering Conference	\N	\N
5788	IWMM/GIAE	IWMM/GIAE	\N	\N
5789	IMAGAPP/IVAPP	IMAGAPP/IVAPP	\N	\N
5790	IMAGAPP	IMAGAPP	\N	\N
5791	PLM	PLM	\N	\N
5792	Modelle im E-Business	Modelle im E-Business	\N	\N
5793	Innovationen im E-Business	Innovationen im E-Business	\N	\N
5794	PBFT	PBFT	\N	\N
5795	ICNP	ICNP	\N	\N
5796	IWPEC	IWPEC	\N	\N
5797	IPEC	IPEC	\N	\N
5798	EIDWT	EIDWT	\N	\N
5799	SCW	SCW	\N	\N
5800	MobiSec	MobiSec	\N	\N
5801	CORIA	CORIA	\N	\N
5802	MOVEP	MOVEP	\N	\N
5803	Multimedia Information Systems	Multimedia Information Systems	\N	\N
5804	ISESS	ISESS	\N	\N
5805	MTPP	MTPP	\N	\N
5806	ECMS	ECMS	\N	\N
5807	Dynamo	Dynamo	\N	\N
5808	SPDP	SPDP	\N	\N
5809	KES-AMSTA	KES-AMSTA	\N	\N
5810	KES-AMSTA (1)	KES-AMSTA (1)	\N	\N
5811	KES-AMSTA (2)	KES-AMSTA (2)	\N	\N
5812	ATE	ATE	\N	\N
5813	MBMV	MBMV	\N	\N
5814	MBMV (1)	MBMV (1)	\N	\N
5815	MBMV (2)	MBMV (2)	\N	\N
5816	GBPM	GBPM	\N	\N
5817	Peer-to-Peer Computing	Peer-to-Peer Computing	\N	\N
5818	P2P	P2P	\N	\N
5819	Logic and Data Bases	Logic and Data Bases	\N	\N
5820	Advances in Data Base Theory	Advances in Data Base Theory	\N	\N
5821	DDECS	DDECS	\N	\N
5822	ICSNW	ICSNW	\N	\N
5823	SSVM	SSVM	\N	\N
5824	Scale-Space	Scale-Space	\N	\N
5825	CRIWG	CRIWG	\N	\N
5826	ADHOC-NOW	ADHOC-NOW	\N	\N
5827	Experimental Computer Science	Experimental Computer Science	\N	\N
5828	TLDI	TLDI	\N	\N
5829	Rechnergestützter Entwurf und Architektur mikroelektronischer Systeme	Rechnergestützter Entwurf und Architektur mikroelektronischer Systeme	\N	\N
5830	IOLTS	IOLTS	\N	\N
5831	IOLTW	IOLTW	\N	\N
5832	UIC	UIC	\N	\N
5833	UIC/ATC	UIC/ATC	\N	\N
5834	SPLT	SPLT	\N	\N
5835	JFPLC	JFPLC	\N	\N
5836	JFPL	JFPL	\N	\N
5837	Future Play	Future Play	\N	\N
5838	DEXA Workshop	DEXA Workshop	\N	\N
5839	DEXA Workshops	DEXA Workshops	\N	\N
5840	Joint International Conference on Cognitive and Systematic Musicology	Joint International Conference on Cognitive and Systematic Musicology	\N	\N
5841	MMEDIA	MMEDIA	\N	\N
5842	DEBS	DEBS	\N	\N
5843	CGGA	CGGA	\N	\N
5844	SOUPS	SOUPS	\N	\N
5845	WMASH	WMASH	\N	\N
5846	FMSB	FMSB	\N	\N
5847	Computer Supported Acitivity Coordination	Computer Supported Acitivity Coordination	\N	\N
5848	Computer Supported Activity Coordination	Computer Supported Activity Coordination	\N	\N
5849	DATE	DATE	\N	\N
5850	ED&TC	ED&TC	\N	\N
5851	DATE Designers' Forum	DATE Designers' Forum	\N	\N
5852	ES4CPS@DATE	ES4CPS@DATE	\N	\N
5853	PPES	PPES	\N	\N
5854	German Conference on Bioinformatics	German Conference on Bioinformatics	\N	\N
5855	German Conference on Bioinformatics - Selected Papers	German Conference on Bioinformatics - Selected Papers	\N	\N
5856	GCB	GCB	\N	\N
5857	EWMF	EWMF	\N	\N
5858	EWMF/KDO	EWMF/KDO	\N	\N
5859	WFLP	WFLP	\N	\N
5860	SSCC	SSCC	\N	\N
5861	ITA	ITA	\N	\N
5862	Information Theory and Applications	Information Theory and Applications	\N	\N
5863	AAAI Mobile Robot Competition	AAAI Mobile Robot Competition	\N	\N
5864	WiMob	WiMob	\N	\N
5865	WiMob (1)	WiMob (1)	\N	\N
5866	WiMob (2)	WiMob (2)	\N	\N
5867	WiMob (4)	WiMob (4)	\N	\N
5868	WiMob (3)	WiMob (3)	\N	\N
5869	MMNET	MMNET	\N	\N
5870	CIDM	CIDM	\N	\N
5871	Fachtagung über Programmiersprachen	Fachtagung über Programmiersprachen	\N	\N
5872	Werkzeuge der Programmiertechnik	Werkzeuge der Programmiertechnik	\N	\N
5873	Methods and Tools for Computer Integrated Manufacturing	Methods and Tools for Computer Integrated Manufacturing	\N	\N
5874	FIRE	FIRE	\N	\N
5875	Begründungsverwaltung	Begründungsverwaltung	\N	\N
5876	Heterogeneous Computing Workshop	Heterogeneous Computing Workshop	\N	\N
5877	CSSW	CSSW	\N	\N
5878	FATES	FATES	\N	\N
5879	FATES/RV	FATES/RV	\N	\N
5880	NIME	NIME	\N	\N
5881	Temporal Aspects in Information Systems	Temporal Aspects in Information Systems	\N	\N
5882	Temporal Databases	Temporal Databases	\N	\N
5883	IWPC	IWPC	\N	\N
5884	ICPC	ICPC	\N	\N
5885	WPC	WPC	\N	\N
5886	ICTL	ICTL	\N	\N
5887	ISMIS	ISMIS	\N	\N
5888	ISMIS Industrial Session	ISMIS Industrial Session	\N	\N
5889	CIASG	CIASG	\N	\N
5890	CORES	CORES	\N	\N
5891	All About Maude	All About Maude	\N	\N
5892	DATA	DATA	\N	\N
5893	Intelligent Environments (Workshops)	Intelligent Environments (Workshops)	\N	\N
5894	Intelligent Environments	Intelligent Environments	\N	\N
5895	ISAmI	ISAmI	\N	\N
5896	IIMSS	IIMSS	\N	\N
5897	Virtuelle Maschinen	Virtuelle Maschinen	\N	\N
5898	ICFCE	ICFCE	\N	\N
5899	SSME	SSME	\N	\N
5900	ICNS	ICNS	\N	\N
5901	HCSE	HCSE	\N	\N
5902	ICIP	ICIP	\N	\N
5903	ICIP (4)	ICIP (4)	\N	\N
5904	ICIP (2)	ICIP (2)	\N	\N
5905	ICIP (3)	ICIP (3)	\N	\N
5906	ICIP (1)	ICIP (1)	\N	\N
5907	ICIP (5)	ICIP (5)	\N	\N
5908	ICIP (6)	ICIP (6)	\N	\N
5909	CCIA	CCIA	\N	\N
5910	Interaction between Compilers and Computer Architectures	Interaction between Compilers and Computer Architectures	\N	\N
5911	PETRA	PETRA	\N	\N
5912	WSE	WSE	\N	\N
5913	Spatial Cognition	Spatial Cognition	\N	\N
5914	KR	KR	\N	\N
5915	BIBM	BIBM	\N	\N
5916	BIBM Workshops	BIBM Workshops	\N	\N
5917	KI	KI	\N	\N
5918	GWAI	GWAI	\N	\N
5919	KI/ÖGAI	KI/ÖGAI	\N	\N
5920	KIFS	KIFS	\N	\N
5921	KESE	KESE	\N	\N
5922	BMI	BMI	\N	\N
5923	BMI Book	BMI Book	\N	\N
5924	KI Workshop on Reference Ontologies and Application Ontologies	KI Workshop on Reference Ontologies and Application Ontologies	\N	\N
5925	FAInt	FAInt	\N	\N
5926	KIK@KI	KIK@KI	\N	\N
5927	CAP	CAP	\N	\N
5928	EDA	EDA	\N	\N
5929	GrC	GrC	\N	\N
5930	Smart Graphics	Smart Graphics	\N	\N
5931	AIPR	AIPR	\N	\N
5932	RelMiCS	RelMiCS	\N	\N
5933	RAMICS	RAMICS	\N	\N
5934	Theory and Applications of Relational Structures as Knowledge Instruments	Theory and Applications of Relational Structures as Knowledge Instruments	\N	\N
5935	EuropeComm	EuropeComm	\N	\N
5936	CAR	CAR	\N	\N
5937	Actes d'IC	Actes d'IC	\N	\N
5938	AP-BPM	AP-BPM	\N	\N
5939	MATES	MATES	\N	\N
5940	ITHET	ITHET	\N	\N
5941	International Information Security Workshops	International Information Security Workshops	\N	\N
5942	Certification and Security in E-Services	Certification and Security in E-Services	\N	\N
5943	FAST	FAST	\N	\N
5944	Workshop on the Theory and Practice of Provenance	Workshop on the Theory and Practice of Provenance	\N	\N
5945	UTP	UTP	\N	\N
5946	Replication	Replication	\N	\N
5947	NSPW	NSPW	\N	\N
5948	Workshop on New Security Paradigms	Workshop on New Security Paradigms	\N	\N
5949	SLS	SLS	\N	\N
5950	GMDS	GMDS	\N	\N
5951	ECRTS	ECRTS	\N	\N
5952	RTS	RTS	\N	\N
5953	CSLP	CSLP	\N	\N
5954	LION	LION	\N	\N
5955	ICTCS	ICTCS	\N	\N
5956	Broadband Islands	Broadband Islands	\N	\N
5957	WDFIA	WDFIA	\N	\N
5958	ICWS	ICWS	\N	\N
5959	ICWS-Europe	ICWS-Europe	\N	\N
5960	Gesture Workshop	Gesture Workshop	\N	\N
5961	ISICA	ISICA	\N	\N
5962	ISICA (1)	ISICA (1)	\N	\N
5963	ISICA (2)	ISICA (2)	\N	\N
5964	WCII	WCII	\N	\N
5965	Active Mining	Active Mining	\N	\N
5966	BIOSIG	BIOSIG	\N	\N
5967	AMiRE	AMiRE	\N	\N
5968	CSF	CSF	\N	\N
5969	CSFW	CSFW	\N	\N
5970	IRI	IRI	\N	\N
5971	IRI (best papers)	IRI (best papers)	\N	\N
5972	miproBIS	miproBIS	\N	\N
5973	IPCO	IPCO	\N	\N
5974	ISMVL	ISMVL	\N	\N
5975	ECEG	ECEG	\N	\N
5976	VARE	VARE	\N	\N
5977	RP	RP	\N	\N
5978	TICTTL	TICTTL	\N	\N
5979	Logic in Databases	Logic in Databases	\N	\N
5980	LID	LID	\N	\N
5981	Lambda-Calculus and Computer Science Theory	Lambda-Calculus and Computer Science Theory	\N	\N
5982	TES	TES	\N	\N
5983	ICDM Workshops	ICDM Workshops	\N	\N
5984	IIR	IIR	\N	\N
5985	3DPH	3DPH	\N	\N
5986	MM&Sec	MM&Sec	\N	\N
5987	VVG	VVG	\N	\N
5988	AB	AB	\N	\N
5989	ADHOCNETS	ADHOCNETS	\N	\N
5990	CLA	CLA	\N	\N
5991	MVA	MVA	\N	\N
5992	IWANN (2)	IWANN (2)	\N	\N
5993	IWANN (1)	IWANN (1)	\N	\N
5994	IWANN	IWANN	\N	\N
5995	FSMNLP	FSMNLP	\N	\N
5996	FORMS/FORMAT	FORMS/FORMAT	\N	\N
5997	MMGPS	MMGPS	\N	\N
5998	PDIS	PDIS	\N	\N
5999	HoloMAS	HoloMAS	\N	\N
6000	ANZIIS	ANZIIS	\N	\N
6001	Computational Imaging	Computational Imaging	\N	\N
6002	MOBIWAC	MOBIWAC	\N	\N
6003	ISUVR	ISUVR	\N	\N
6004	DEON	DEON	\N	\N
6005	EASSS	EASSS	\N	\N
6006	ICFCA	ICFCA	\N	\N
6007	LDAV	LDAV	\N	\N
6008	PWC	PWC	\N	\N
6009	CIDR	CIDR	\N	\N
6010	DALT	DALT	\N	\N
6011	ESSCIRC	ESSCIRC	\N	\N
6012	DAMAS	DAMAS	\N	\N
6013	ALENEX	ALENEX	\N	\N
6014	ALENEX/ANALC	ALENEX/ANALC	\N	\N
6015	ALENEX/ANALCO	ALENEX/ANALCO	\N	\N
6016	WAFR	WAFR	\N	\N
6017	TOOLS (26)	TOOLS (26)	\N	\N
6018	TOOLS (34)	TOOLS (34)	\N	\N
6019	TOOLS (13)	TOOLS (13)	\N	\N
6020	TOOLS (47)	TOOLS (47)	\N	\N
6021	TOOLS (36)	TOOLS (36)	\N	\N
6022	TOOLS (37)	TOOLS (37)	\N	\N
6023	TOOLS (8)	TOOLS (8)	\N	\N
6024	TOOLS (25)	TOOLS (25)	\N	\N
6025	TOOLS (24)	TOOLS (24)	\N	\N
6026	TOOLS (39)	TOOLS (39)	\N	\N
6027	TOOLS (7)	TOOLS (7)	\N	\N
6028	TOOLS (11)	TOOLS (11)	\N	\N
6029	TOOLS (12/9)	TOOLS (12/9)	\N	\N
6030	TOOLS (27)	TOOLS (27)	\N	\N
6031	TOOLS (33)	TOOLS (33)	\N	\N
6032	TOOLS (29)	TOOLS (29)	\N	\N
6033	TOOLS (31)	TOOLS (31)	\N	\N
6034	TOOLS (28)	TOOLS (28)	\N	\N
6035	TOOLS (30)	TOOLS (30)	\N	\N
6036	TOOLS (46)	TOOLS (46)	\N	\N
6037	TOOLS (49)	TOOLS (49)	\N	\N
6038	TOOLS (38)	TOOLS (38)	\N	\N
6039	TOOLS (10)	TOOLS (10)	\N	\N
6040	TOOLS (50)	TOOLS (50)	\N	\N
6041	TOOLS (23)	TOOLS (23)	\N	\N
6042	TOOLS (5)	TOOLS (5)	\N	\N
6043	BSME	BSME	\N	\N
6044	TOOLS (48)	TOOLS (48)	\N	\N
6045	TOOLS (6)	TOOLS (6)	\N	\N
6046	TOOLS (32)	TOOLS (32)	\N	\N
6047	MTSR	MTSR	\N	\N
6048	PrimeLife	PrimeLife	\N	\N
6049	WEWoRC	WEWoRC	\N	\N
6050	ICICA (2)	ICICA (2)	\N	\N
6051	ICICA (LNCS)	ICICA (LNCS)	\N	\N
6052	ICICA (1)	ICICA (1)	\N	\N
6053	ICCCN	ICCCN	\N	\N
6054	Solving Combinatorial Optimization Problems in Parallel	Solving Combinatorial Optimization Problems in Parallel	\N	\N
6055	ICICIC (3)	ICICIC (3)	\N	\N
6056	ICICIC (1)	ICICIC (1)	\N	\N
6057	ICICIC (2)	ICICIC (2)	\N	\N
6058	EKAW	EKAW	\N	\N
6059	SWAIE	SWAIE	\N	\N
6060	CLAWAR	CLAWAR	\N	\N
6061	NEMS	NEMS	\N	\N
6062	IEEE Real-Time and Embedded Technology and Applications Symposium	IEEE Real-Time and Embedded Technology and Applications Symposium	\N	\N
6063	IEEE Real Time Technology and Applications Symposium	IEEE Real Time Technology and Applications Symposium	\N	\N
6064	IOPADS	IOPADS	\N	\N
6065	Haskell	Haskell	\N	\N
6066	CSWS	CSWS	\N	\N
6067	WCNIS	WCNIS	\N	\N
6068	WBIR	WBIR	\N	\N
6069	RISE	RISE	\N	\N
6070	CSB	CSB	\N	\N
6071	CSB Workshops	CSB Workshops	\N	\N
6072	ICNC (2)	ICNC (2)	\N	\N
6073	ICNC (1)	ICNC (1)	\N	\N
6074	ICNC (3)	ICNC (3)	\N	\N
6075	ICNC (6)	ICNC (6)	\N	\N
6076	ICNC (5)	ICNC (5)	\N	\N
6077	ICNC (4)	ICNC (4)	\N	\N
6078	AADEBUG	AADEBUG	\N	\N
6079	CICSyN	CICSyN	\N	\N
6080	DMDW	DMDW	\N	\N
6081	SimuTools	SimuTools	\N	\N
6082	ACM Multimedia	ACM Multimedia	\N	\N
6083	AREA	AREA	\N	\N
6084	ACM Multimedia (2)	ACM Multimedia (2)	\N	\N
6085	ACM Multimedia Workshops	ACM Multimedia Workshops	\N	\N
6086	ACM Multimedia (1)	ACM Multimedia (1)	\N	\N
6087	MIRUM	MIRUM	\N	\N
6088	TVS	TVS	\N	\N
6089	SAME	SAME	\N	\N
6090	VNBA	VNBA	\N	\N
6091	ACM Multimedia EMME Workshop	ACM Multimedia EMME Workshop	\N	\N
6092	SRMC	SRMC	\N	\N
6093	CommunicabilityMS	CommunicabilityMS	\N	\N
6094	TCC	TCC	\N	\N
6095	BNAIC	BNAIC	\N	\N
6096	ScalCom-EmbeddedCom	ScalCom-EmbeddedCom	\N	\N
6097	Wireless Days	Wireless Days	\N	\N
6098	PLPV	PLPV	\N	\N
6099	SEUS	SEUS	\N	\N
6100	GROUP	GROUP	\N	\N
6101	COOCS	COOCS	\N	\N
6102	ICPADS	ICPADS	\N	\N
6103	ICPADS (1)	ICPADS (1)	\N	\N
6104	ICPADS (2)	ICPADS (2)	\N	\N
6105	ICN (2)	ICN (2)	\N	\N
6106	ICN	ICN	\N	\N
6107	ICN/ICONS/MCL	ICN/ICONS/MCL	\N	\N
6108	ICN (1)	ICN (1)	\N	\N
6109	Workshop on Interface Definition Languages	Workshop on Interface Definition Languages	\N	\N
6110	ICPP Workshops	ICPP Workshops	\N	\N
6111	LP	LP	\N	\N
6112	QCQC	QCQC	\N	\N
6113	SDM	SDM	\N	\N
6114	APVIS	APVIS	\N	\N
6115	PacificVis	PacificVis	\N	\N
6116	InVis.au	InVis.au	\N	\N
6117	UPP	UPP	\N	\N
6118	SAINT Workshops	SAINT Workshops	\N	\N
6119	SAINT	SAINT	\N	\N
6120	EmNets	EmNets	\N	\N
6121	IMTIC	IMTIC	\N	\N
6122	FITraMEn	FITraMEn	\N	\N
6123	WORDS (Fall)	WORDS (Fall)	\N	\N
6124	WORDS (Jan.)	WORDS (Jan.)	\N	\N
6125	SecureComm	SecureComm	\N	\N
6126	Java Grande	Java Grande	\N	\N
6127	Formal Syntax and Semantics of Java	Formal Syntax and Semantics of Java	\N	\N
6128	MCIS	MCIS	\N	\N
6129	Intelligent Vehicles Symposium	Intelligent Vehicles Symposium	\N	\N
6130	WACC	WACC	\N	\N
6131	NLDB	NLDB	\N	\N
6132	CJCDGCGT	CJCDGCGT	\N	\N
6133	ISCAS (4)	ISCAS (4)	\N	\N
6134	ISCAS	ISCAS	\N	\N
6135	ISCAS (1)	ISCAS (1)	\N	\N
6136	ISCAS (3)	ISCAS (3)	\N	\N
6137	ISCAS (2)	ISCAS (2)	\N	\N
6138	ISCAS (5)	ISCAS (5)	\N	\N
6139	ISCAS (6)	ISCAS (6)	\N	\N
6140	ADS	ADS	\N	\N
6141	Critical Infrastructure Protection	Critical Infrastructure Protection	\N	\N
6142	PPSN	PPSN	\N	\N
6143	PPSN (2)	PPSN (2)	\N	\N
6144	PPSN (1)	PPSN (1)	\N	\N
6145	Tangible and Embedded Interaction	Tangible and Embedded Interaction	\N	\N
6146	DEFORM/AVATARS	DEFORM/AVATARS	\N	\N
6147	SIIS	SIIS	\N	\N
6148	Intelligent Information Systems	Intelligent Information Systems	\N	\N
6149	IIS	IIS	\N	\N
6150	RODIN Book	RODIN Book	\N	\N
6151	Research Results of the DICS Program	Research Results of the DICS Program	\N	\N
6152	CMN	CMN	\N	\N
6153	MediaEval	MediaEval	\N	\N
6154	GOSLER Final Report	GOSLER Final Report	\N	\N
6155	MMCP	MMCP	\N	\N
6156	Allerton Conference	Allerton Conference	\N	\N
6157	Language Design for Reliable Software	Language Design for Reliable Software	\N	\N
6158	QoMEX	QoMEX	\N	\N
6159	MEDES	MEDES	\N	\N
6160	Surveys in Combinatorics	Surveys in Combinatorics	\N	\N
6161	Art-QoS	Art-QoS	\N	\N
6162	RTDB	RTDB	\N	\N
6163	Real-Time Database Systems	Real-Time Database Systems	\N	\N
6164	XP	XP	\N	\N
6165	XP/Agile Universe	XP/Agile Universe	\N	\N
6166	InfoSecHiComNet	InfoSecHiComNet	\N	\N
6167	SIP	SIP	\N	\N
6168	SDE	SDE	\N	\N
6169	Software Development Environments (SDE)	Software Development Environments (SDE)	\N	\N
6170	Software Development Environments and CASE Technology	Software Development Environments and CASE Technology	\N	\N
6171	EGVE/ICAT/EuroVR	EGVE/ICAT/EuroVR	\N	\N
6172	IPT/EGVE	IPT/EGVE	\N	\N
6173	EGVE	EGVE	\N	\N
6174	EGVE/EuroVR	EGVE/EuroVR	\N	\N
